pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,1.16229080280958e-09,4.65867286326131e-07,0.788186810800237,0.435605346920826,1.98262352802599,251,CYR61|CCN2|EBF2|GREM1|RUNX3|ITGB3|RFLNB|FGFR1|TLR4|COMP|TGFB2|KLF7|PPARD|LPL|ARID5A|OSR1|LOX|RXFP1|WNT5B|COL6A1|GHR|DDRGK1|SOX5|HAND2|ID2|MUSTN1|SLC39A13|OGN|FGF2|HYAL2|SNAI2|RSPO2|SELENOM|ARRDC3|EGR1|SERPINH1|PRRX1|PKD1|COL1A1|UMODL1|ZEB1|WT1|NFIB|COL5A1|SPI1|NPR2|GALNT3|CD34|ZNF516|SH3PXD2B|OXCT1|COL3A1|SULF2|MEF2C|RUNX1|EVC|CTSK|CASR|SNAI1|IFRD1|TGFBR2|ARL15|TBL1XR1|NKX3-2|CSF1|ACTA2|FRZB|BARX2|ITGB8|NFIA|GLI3|BMPR1B|HOXB3|ACVRL1|HSD17B1|LUM|IFT80|IL6R|KAT2A|PDGFRB|HIF1A|ID4|HOXA3|OPTC|CD2AP|WISP1|WNT5A|AMER1|RUNX2|CCDC18
GOBP_CELLULAR_RESPIRATION,1.38246190045181e-09,5.0793954325767e-07,0.788186810800237,-0.377325344109222,-2.05559288132442,242,NDUFB10|DLAT|DLD|SDHB|SDHA|PPIF|HCCS|MDH2|MDH1|NDUFS1|IDH3B|ATP5I|NDUFS8|NDUFA9|IDE|FH|ATP5F1AZ|NNT|VPS54|PPARA|UQCRFS1|NDUFA12|FABP1|PRKAG1|GHITM|UQCRC1|NDUFA5|SUCLG1|ATP5C1|IDH1|EIF6|DLST|COX7B|NDUFB4|NDUFA13|NDUFA6|OGDH|CYCS|NDUFA10|NDUFS7|ATP5PB|HKDC1|INSR|TMEM135|IDH3A|P2RX7|PFKFB3|COX7A2L|ACO1|NDUFB8|ETFDH|MFN2|NDUFS2|SLC25A33|IDH2|SIRT3|UQCRB|COX6C|MTCH2|PDHA2|SDHAF4|NDUFC2|UQCRC2|ZBTB20|SLC25A13|NDUFS4|UQCRQ|MTTP|ACO2|NDUFA8|SUCLG2|TPI1|ATP5O|NDUFB2|NDUFV1|PSEN1|PRDM16|SDHD|LIPA|SLC4A4|PFKL|PPARGC1A|NDUFS3|NDUFAF1|FBP1|RHOA|ATP5J|PGM1|UQCRHL|PRKAA2|CAT|PDK4|ATP5L|MPC2|COX6A1|RPTOR|NDUFB5|ATP5B|PUM2|CHCHD2|NDUFA11|MDH1B|PDHB|PRELID1|HDAC4
GOBP_POSITIVE_REGULATION_OF_LOCOMOTION,2.49826943224278e-09,8.47297686673724e-07,0.774939030136436,0.382950496943133,1.82479453285124,438,AQP1|CYR61|ADAMTS1|ANXA1|RHOB|PTRF|CAV1|RET|S100A11|ENPP2|GREM1|ANO6|SEMA3D|CDH13|TWIST2|ITGB3|NRP1|MYOC|FGFR1|TLR4|TNFAIP6|THY1|TGFB2|CXCR7|SEMA3F|AKT3|FAM65A|MYO1C|WNT5B|NR4A3|NTN1|PLPP3|SPARC|DDRGK1|KIAA1462|TRIM32|SEMA3C|CSF1R|IGFBP5|FGF7|SYNE2|FGF2|ROR2|MET|F3|SLIT2|RAPGEF2|SEMA6C|SNAI2|CCBE1|TPBG|DDR2|SWAP70|GAS6|CDH5|STX3|STK39|PLK2|COL1A1|MOSPD2|VEGFD|PTN|JAK2|TGFBR3|SPI1|PECAM1|FERMT2|CD99|FAM65B|SEMA6D|TEK|PPP3CA|PDGFC|ETS1|NSMF|SUCNR1|BCL2|GNAI2|ITGB1|RHOC|TIAM1|APP|CASR|SNAI1|FGR|SMURF2|JAM2|MMP2|TGFBR2|AKT1|RHOJ|CSF1|HPSE|SASH1|ACTA2|TWIST1|PLCG1|JUN|DAPK3|IL1R1|SUN2|ZNF609|EZH2|SEMA3E|CX3CR1|NCKAP1L|FOXP1|IL6R|S1PR1|PHPT1|DRD1|PDGFRB|CLASP2|HIF1A|DOCK8|ITGAV|SEMA3G|MAPRE2|NTF3|DMTN|THBS1|CMKLR1|GLIPR2|C1QTNF8|WISP1|WNT5A|CAMK1D|NRP2|HGF|DOCK4|PTGS2|BDKRB1|CXCL12|HDAC7|ARHGEF7|SMO|VEGFC|ANGPTL3|CCR6|EPHA2|MYLK|NOTCH1|TJP1|SLAMF1|SRPX2|SYNPO2|THBS4|GRIA1|GATA2|BCL6|STAT5A|DOCK1|AAMP|PPM1F|PDGFD
GOBP_CELL_SUBSTRATE_ADHESION,3.53804294884524e-09,1.11423081153276e-06,0.774939030136436,0.417620071099144,1.92835482411928,290,EPDR1|CYR61|EGFL6|CCN2|HOXA7|GREM1|VCAM1|SORBS1|CDH13|ITGB3|EGFLAM|NRP1|EMP2|MYOC|THY1|CCDC80|THSD1|EPHB1|PPARD|FBLN2|TESK1|PLPP3|FGG|PARVB|CR1|SRCIN1|LIMCH1|HACD1|LAMC1|DLC1|COL8A1|FZD7|GAS6|PKD1|COL1A1|SRGAP2|RCC2|NTN4|JAK2|PECAM1|FERMT2|FGA|ITGA1|CD34|TEK|APOD|COL3A1|LIMS1|DISC1|MACF1|BCL2|PARVG|EDIL3|ITGB1|TIAM1|PHLDB2|ITGA7|ANTXR1|VCL|ADAMTS9|UNC13D|SNED1|CDK6|COL16A1|CSF1|HPSE|ITGB8|DAPK3|ECM2|EPHB3|ACER2|SEMA3E|VWF|FRAS1|ACVRL1|ITGA11|TMEM8B|GPM6B|PARVA|PTPN1|CLASP2|ARHGAP6|ITGAV|NID2|DMTN|UTRN|THBS1|TECTA|PLEKHA2|SGCE|PKHD1|ITGA3|MERTK|TLN1|CORO1C|RSU1|DUSP3|ILK|KIF14
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,7.4087689647924e-09,2.17768415771798e-06,0.761460801445585,-0.574745762047118,-2.49878127143494,64,NDUFB10|DLD|SDHB|SDHA|NDUFS1|NDUFS8|NDUFA9|UQCRFS1|NDUFA12|GHITM|UQCRC1|NDUFA5|COX7B|NDUFB4|NDUFA6|CYCS|NDUFA10|NDUFS7|COX7A2L|NDUFB8|NDUFS2|UQCRB|COX6C|MTCH2|NDUFC2|UQCRC2|NDUFS4|UQCRQ|NDUFA8|NDUFB2|NDUFV1|SDHD|NDUFS3|NDUFAF1|UQCRHL|COX6A1|NDUFB5|CHCHD2|NDUFA11
GOBP_FATTY_ACID_METABOLIC_PROCESS,8.48000771315893e-09,2.33677212545736e-06,0.747739663149885,-0.34349244078409,-1.9134946261411,284,PTGR1|CYP1A2|ABCB11|PHYH|KAT2B|ACSF2|UGT1A1|ACOT8|CCDC92|HPGDS|HSD17B10|SLC27A2|ACOT9|APOA5|LONP2|CYP1A1|HSD17B4|LPGAT1|ACADL|ECI2|ALDH3A2|ACAA2|CYP2D6|POR|EHHADH|ACADS|PEX5|DECR2|CYP4V2|NAAA|ELOVL2|FAAH2|PPARA|EPHX1|HADH|HACD3|FABP1|PRKAG1|SGPL1|DECR1|ACOX3|IVD|GPAM|WDTC1|CPT2|CROT|GIP|EIF6|ACOX2|ACOX1|LPIN2|ACAD11|ERLIN2|AIG1|SLC27A6|TMEM135|ECH1|PTGES2|ZADH2|ACSM3|ABCD3|ACSBG1|ETFDH|CYP3A4|PLA2G4B|SLC45A3|UBR4|CRAT|MUT|ADIPOR1|PEX13|SCP2|ABHD2|APOA4|AMACR|MGST3|ACSL5|ECHDC2|LIPA|TYRP1|DAGLB|SLC25A17|APPL2|PM20D1|DBI|PPARGC1A|ABHD12|ACOT7|DGAT2|CBR3|HACD2|ABCD2|PRKAA2|ABHD3|PDK4|ECI1|EDN2
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,9.76173844810626e-09,2.53173557751179e-06,0.747739663149885,-0.613719890113706,-2.55571372207621,51,NDUFB10|SDHB|SDHA|NDUFS1|ATP5I|NDUFS8|NDUFA9|ATP5G3|ATP5F1AZ|NDUFA12|NDUFA5|ATP5C1|NDUFB4|NDUFA13|NDUFA6|NDUFA10|NDUFS7|ATP5PB|NDUFB8|NDUFS2|NDUFC2|NDUFS4|NDUFA8|ATP5O|NDUFB2|NDUFV1|SDHD|ATP5G1|NDUFS3|ATP5J|ATP5L|NDUFB5|ATP5B|NDUFA11
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1.24620953367856e-08,3.05252101888265e-06,0.747739663149885,-0.507095740542873,-2.35705293485474,87,NDUFB10|SDHB|SDHA|ATP5S|NDUFS1|ATP5I|NDUFS8|NDUFA9|ATP5G3|ATP5F1AZ|PARK2|PPARA|NME3|NDUFA12|NDUFA5|ATP5C1|NDUFB4|NDUFA13|NDUFA6|NDUFA10|NDUFS7|ATP5PB|NDUFB8|NDUFS2|NDUFC2|SLC25A13|NDUFS4|CTPS2|NDUFA8|ATP5O|NDUFB2|NDUFV1|SDHD|LIPA|ATP5G1|AK3|UCK2|NDUFS3|ATP5J|NME7|ATP5L|NUDT2|MAP2K1|IMPDH2|NDUFB5|ATP5B|NDUFA11|COX11
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,1.62894113792836e-08,3.7800007774348e-06,0.73376198835648,-0.627883779832351,-2.56345691567386,47,SAR1B|SEC24C|SEC16A|YOD1|SEC31B|MIA2|SEC24A|TMEM129|UBAC2|EDEM1|SEC31A|SEC16B|GCC2|EDEM2|SURF4|DERL1|TECPR2|UFD1|ERLEC1|TM9SF4|SEL1L|SEC13
GOBP_OSSIFICATION,1.78164264640898e-08,3.92763121400859e-06,0.73376198835648,0.394899813238457,1.84442699522201,334,CHRDL1|CYR61|IGFBP2|RANBP3L|CCN2|SMOC1|TUFT1|GREM1|ANO6|RUNX3|TWIST2|MYOC|RFLNB|CHRD|TNFAIP6|COMP|METTL7A|FAM20C|FBN2|CYP24A1|OSR1|LOX|COL6A1|SOST|AREG|IL6ST|TNC|BGLAP|HAND2|IGFBP5|TMEM119|ID2|KAZALD1|FGF2|SNAI2|RSPO2|LIMD1|DDR2|CLEC3B|FASN|IGF2|P3H1|COL1A1|MRC2|TPM4|LRRC17|PTN|NPR2|YAP1|FERMT2|SMAD9|GALNT3|PRICKLE1|PPP3CA|MEF2C|MN1|RUNX1|CEBPB|BCL2|SLC24A3|CEBPA|IFITM5|INTU|FSTL3|CASR|SNAI1|FGR|CDK6|MMP2|AKT1|ARL15|MMP16|CSF1|OXT|TWIST1|CBFB|GLI3|BMPR1B|BCAP29|ITGA11|GPM6B|IFT80|IL6R|JUND|RBPJ|S1PR1|ALYREF|HIF1A|ID4|FZD9|WISP1|WNT5A|RUNX2|RASSF2|NAB2|HGF|SYNCRIP|FZD1|ILK|COL1A2|HDAC7|SPP1|ID1|CCN3|SMO|FFAR4|BMP5|VEGFC|ZHX3|EPHA2|NOTCH1|PTHLH|BGN
